committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
17,72,2012-05-01 00:45:07,117,java/testing/org/apache/derbyTesting/junit/DatabasePropertyTestSetup.java,41,1
33,77,2012-04-30 11:47:09,143,java/testing/org/apache/derbyTesting/functionTests/tests/derbynet/ProtocolTest.java,9,0
15,78,2012-04-30 09:18:44,144,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun.java,20,13
15,78,2012-04-30 09:18:44,145,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Distributed.java,2,2
15,78,2012-04-30 09:18:44,146,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Full.java,4,4
15,78,2012-04-30 09:18:44,147,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local.java,4,4
15,78,2012-04-30 09:18:44,148,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_1.java,2,2
15,78,2012-04-30 09:18:44,149,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p1.java,2,2
15,78,2012-04-30 09:18:44,150,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p2.java,2,2
15,78,2012-04-30 09:18:44,151,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p3.java,2,2
15,78,2012-04-30 09:18:44,152,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p4.java,2,2
15,78,2012-04-30 09:18:44,153,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p5.java,1,1
15,78,2012-04-30 09:18:44,154,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_3_p6.java,2,2
15,78,2012-04-30 09:18:44,155,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_Derby4910.java,2,2
15,78,2012-04-30 09:18:44,156,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_StateTest_part1.java,2,2
15,78,2012-04-30 09:18:44,157,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_StateTest_part1_1.java,2,2
15,78,2012-04-30 09:18:44,158,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_StateTest_part1_2.java,2,2
15,78,2012-04-30 09:18:44,159,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_StateTest_part1_3.java,2,2
15,78,2012-04-30 09:18:44,160,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_StateTest_part2.java,2,2
15,78,2012-04-30 09:18:44,161,java/testing/org/apache/derbyTesting/functionTests/tests/replicationTests/ReplicationRun_Local_showStateChange.java,2,2
17,79,2012-04-27 21:25:46,117,java/testing/org/apache/derbyTesting/junit/DatabasePropertyTestSetup.java,52,16
23,80,2012-04-27 16:04:06,138,java/testing/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java,176,2
15,81,2012-04-27 07:21:02,162,java/testing/org/apache/derbyTesting/functionTests/tests/engine/ErrorStreamTest.java,1,0
15,82,2012-04-27 07:20:40,163,java/testing/org/apache/derbyTesting/functionTests/tests/store/EncryptionKeyTest.java,1,1
15,83,2012-04-27 07:20:20,164,java/testing/org/apache/derbyTesting/functionTests/tests/store/LongColumnTest.java,2,1
15,84,2012-04-27 07:19:58,165,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/ParameterMappingTest.java,2,5
15,85,2012-04-27 07:19:36,166,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/InternationalConnectTest.java,10,2
23,86,2012-04-26 14:38:44,137,java/engine/org/apache/derby/impl/store/raw/data/StoredPage.java,29,5
23,86,2012-04-26 14:38:44,138,java/testing/org/apache/derbyTesting/functionTests/tests/lang/AlterTableTest.java,38,0
33,87,2012-04-26 10:20:58,167,java/testing/org/apache/derbyTesting/junit/DerbyDistribution.java,321,0
33,87,2012-04-26 10:20:58,168,java/testing/org/apache/derbyTesting/junit/ReleaseRepository.java,259,0
33,88,2012-04-26 07:20:03,169,java/client/org/apache/derby/client/am/ResultSet.java,40,4
33,88,2012-04-26 07:20:03,170,java/engine/org/apache/derby/impl/jdbc/EmbedResultSet.java,37,4
33,88,2012-04-26 07:20:03,171,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/LobRsGetterTest.java,191,10
33,88,2012-04-26 07:20:03,172,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/_Suite.java,2,1
33,88,2012-04-26 07:20:03,173,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdatableResultSetTest.java,4,2
17,89,2012-04-25 19:07:25,174,java/testing/org/apache/derbyTesting/functionTests/tests/store/UpdateLocksTest.java,50,0
17,90,2012-04-25 18:46:19,174,java/testing/org/apache/derbyTesting/functionTests/tests/store/UpdateLocksTest.java,40,4
15,91,2012-04-25 11:22:59,175,java/testing/org/apache/derbyTesting/functionTests/tests/lang/TimestampArithTest.java,41,24
15,92,2012-04-25 11:22:30,176,java/testing/org/apache/derbyTesting/functionTests/tests/lang/InbetweenTest.java,50,107
15,93,2012-04-25 11:22:03,177,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UngroupedAggregatesNegativeTest.java,2,1
15,94,2012-04-25 11:21:36,178,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UniqueConstraintMultiThreadedTest.java,11,17
15,95,2012-04-25 11:21:09,179,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UniqueConstraintSetNullTest.java,3,12
15,96,2012-04-25 11:20:41,180,java/testing/org/apache/derbyTesting/functionTests/tests/lang/ColumnDefaultsTest.java,17,33
